"bankmsb","banklsb","prog","gname","tname"
87,66,037,"SYNTH BRASS","SoftSynBrass"
87,66,038,"OTHER SYNTH","Atmorave"
87,66,039,"SYNTH BRASS","Silk Brs Pad"
87,66,040,"OTHER SYNTH","Sweep Lead"
87,66,041,"SAX","Soprano Sax"
87,66,042,"OTHER SYNTH","Flip Pad"
87,66,043,"SAX","Alto mp"
87,66,044,"OTHER SYNTH","forSequence"
87,66,045,"SAX","Solo AltoSax"
87,66,046,"OTHER SYNTH","Metalic Bass"
87,66,047,"SAX","Tenor Sax"
87,66,048,"OTHER SYNTH","Big Planet"
87,66,049,"SAX","Baritone Sax"
87,66,050,"OTHER SYNTH","Houze Clavi"
87,66,051,"SAX","Sax Sect. 2"
87,66,052,"OTHER SYNTH","TranceSaws"
87,66,053,"SOFT LEAD","R&B TriLead"
87,66,054,"OTHER SYNTH","Trancy Synth"
87,66,055,"OTHER SYNTH","Saw Stack"
87,66,056,"SOFT LEAD","Theramax"
87,66,057,"OTHER SYNTH","Frgile Saws"
87,66,058,"OTHER SYNTH","Steamed Sawz"
87,66,059,"SOFT LEAD","Dawn Of Pan"
87,66,060,"OTHER SYNTH","RAVtune"
87,66,061,"OTHER SYNTH","Bustranza"
87,66,062,"SOFT LEAD","FS SoftLead"
87,66,063,"SOFT LEAD","Mid Saw Ld"
87,66,064,"OTHER SYNTH","JP OctAttack"
87,66,065,"OTHER SYNTH","Xtatic"
87,66,066,"SOFT LEAD","Modulated Ld"
87,66,067,"SOFT LEAD","Waspy Lead"
87,66,068,"OTHER SYNTH","FM’s Attack"
87,66,069,"OTHER SYNTH","Digi-vox Syn"
87,66,070,"SOFT LEAD","Oscillo Lead"
87,66,071,"SOFT LEAD","JP Saw Lead"
87,66,072,"OTHER SYNTH","Tempest"
87,66,073,"OTHER SYNTH","TB Booster"
87,66,074,"SOFT LEAD","Mod Lead"
87,66,075,"OTHER SYNTH","Pressyn"
87,66,076,"SOFT LEAD","Chubby Lead"
87,66,077,"OTHER SYNTH","4DaCommonMan"
87,66,078,"SOFT LEAD","SoloNzPeaker"
87,66,079,"OTHER SYNTH","Sleeper"
87,66,080,"SOFT LEAD","Legato Tkno"
87,66,081,"HARD LEAD","Sqr-Seqence"
87,66,082,"OTHER SYNTH","Ice Palace"
87,66,083,"HARD LEAD","Pure Square"
87,66,084,"OTHER SYNTH","LostParadise"
87,66,085,"HARD LEAD","Lone Prophat"
87,66,086,"VOX","Jazz Doos"
87,66,087,"HARD LEAD","FS Saw Ld 1"
87,66,088,"VOX","Scat Beats"
87,66,089,"HARD LEAD","Wind Syn Ld"
87,66,090,"VOX","Choir Aahs 2"
87,66,091,"HARD LEAD","Gwyo Press"
87,66,092,"VOX","Angels Choir"
87,66,093,"HARD LEAD","Mogulator Ld"
87,66,094,"VOX","Gospel Oohs"
87,66,095,"HARD LEAD","Clean?"
87,66,096,"VOX","Aah Vox"
87,66,097,"HARD LEAD","FS Syn Ld"
87,66,098,"VOX","Syn Opera"
87,66,099,"HARD LEAD","Digital Ld 2"
87,66,100,"VOX","Ooze"
87,66,101,"HARD LEAD","Noized Lead"
