87,71,127,"COMBINATION","When I’m 64"
87,70,058,"AC.BRASS","Brass Fall /"
87,71,058,"OTHER SYNTH","4mant Cycle"
87,70,059,"SYNTH BRASS","X-Saw Brass1"
87,71,059,"OTHER SYNTH","Trance Sweep"
87,70,060,"SYNTH BRASS","JP8000 Brass"
87,71,060,"OTHER SYNTH","Modular"
87,70,061,"SYNTH BRASS","X-Saw Brass2"
87,71,061,"OTHER SYNTH","Triple X"
87,70,062,"SYNTH BRASS","Bend SynBrs"
87,71,062,"OTHER SYNTH","Angel Pipes"
87,70,063,"SAX","Sax Heavy"
87,71,063,"OTHER SYNTH","Vint Clavier"
87,70,064,"SAX","FXM Alto Sax"
87,71,064,"OTHER SYNTH","Wired Synth"
87,70,065,"HARD LEAD","Simply Nasty"
87,71,065,"OTHER SYNTH","Nu Romance"
87,70,066,"HARD LEAD","Deep Wine"
87,71,066,"BRIGHT PAD","Survivoz"
87,70,067,"HARD LEAD","Bon Voyage"
87,71,067,"BRIGHT PAD","Ring Worldz"
87,70,068,"HARD LEAD","Xpress Lead"
87,71,068,"BRIGHT PAD","Mashed!? :0)"
87,70,069,"HARD LEAD","BodyElectric"
87,71,069,"BRIGHT PAD","Saturn Siren"
