87,66,022,"TECHNO SYNTH","Techno Snips"
87,66,092,"VOX","Aah Vox"
87,67,023,"TECHNO SYNTH","TB Wah"
87,67,093,"VOX","Morning Star"
87,66,024,"TECHNO SYNTH","Waving TB303"
87,66,094,"VOX","Syn Opera"
87,67,025,"TECHNO SYNTH","Digi Seq"
87,67,095,"VOX","BeautifulOne"
87,66,026,"TECHNO SYNTH","Seq Saw"
87,66,096,"VOX","Ooze"
87,67,027,"TECHNO SYNTH","Reso Seq Saw"
87,67,097,"VOX","Aerial Choir"
87,66,028,"TECHNO SYNTH","DetuneSeqSaw"
87,66,098,"VOX","3D Vox"
87,67,029,"TECHNO SYNTH"," Technotribe"
87,67,099,"SOFT PAD"," FS Sqr Pad"
87,66,030,"TECHNO SYNTH","MetalVoxBox"
87,66,100,"SOFT PAD","FS Hollow"
87,67,031,"TECHNO SYNTH","Teethy Grit"
87,67,101,"SOFT PAD","Silk Pad"
87,66,032,"TECHNO SYNTH","Repertition"
87,66,102,"SOFT PAD","WarmReso Pad"
87,67,033,"OTHER SYNTH","Jucy Saw"
87,67,103,"SOFT PAD","FS Soft Pad"
87,66,034,"OTHER SYNTH","Cue Tip"
87,66,104,"SOFT PAD","Soft Breeze"
87,67,035,"OTHER SYNTH","TB-Sequence"
87,67,105,"SOFT PAD","JP Strings 1"
87,66,036,"OTHER SYNTH","Europe Xpres"
87,66,106,"SOFT PAD","JP Strings 2"
87,67,037,"OTHER SYNTH","Squeepy"
87,67,107,"SOFT PAD","FS Syn Str"
87,66,038,"OTHER SYNTH","Atmorave"
87,66,108,"SOFT PAD","Syn Strings"
87,67,039,"OTHER SYNTH","DOC Stack"
87,67,109,"SOFT PAD","OB Slow Str"
87,66,040,"OTHER SYNTH","Sweep Lead"
87,66,110,"SOFT PAD","Super SynStr"
87,67,041,"OTHER SYNTH","Digitaless"
87,67,111,"SOFT PAD","Strings Pad"
87,66,042,"OTHER SYNTH","Flip Pad"
87,66,112,"SOFT PAD","R&B SoftPad"
87,67,043,"OTHER SYNTH","Short Detune"
87,67,113,"SOFT PAD","Reso Pad"
87,66,044,"OTHER SYNTH","forSequence"
87,66,114,"SOFT PAD","Phat Pad"
87,67,045,"OTHER SYNTH","Memory Pluck"
87,67,115,"SOFT PAD","FS PhaserPad"
87,66,046,"OTHER SYNTH","Metalic Bass"
87,66,116,"SOFT PAD","Mystic Str"
87,67,047,"OTHER SYNTH","Aqua"
87,67,117,"SOFT PAD","Glass Organ"
87,66,048,"OTHER SYNTH","Big Planet"
87,66,118,"SOFT PAD","Wind Pad"
87,67,049,"OTHER SYNTH"," Wet Atax"
87,67,119,"SOFT PAD"," Combination"
87,66,050,"OTHER SYNTH","Houze Clavi"
87,66,120,"SOFT PAD","HumanKindnes"
87,67,051,"OTHER SYNTH","SuperSawSlow"
87,67,121,"SOFT PAD","Atmospherics"
87,66,052,"OTHER SYNTH","TranceSaws"
87,67,122,"SOFT PAD","Terra Nostra"
87,66,053,"OTHER SYNTH","Trancy Synth"
87,67,123,"SOFT PAD","OB Aaahs"
87,66,054,"OTHER SYNTH","Saw Stack"
87,67,124,"SOFT PAD","Vulcano Pad"
87,66,055,"OTHER SYNTH","Frgile Saws"
87,67,125,"SOFT PAD","Cloud #9"
87,66,056,"OTHER SYNTH","Steamed Sawz"
87,67,126,"SOFT PAD","Lostscapes"
87,66,057,"OTHER SYNTH","RAVtune"
87,67,127,"SOFT PAD","Organic Pad"
87,66,058,"OTHER SYNTH","Bustranza"
87,67,059,"OTHER SYNTH","AftTch Ji-n"
87,66,060,"OTHER SYNTH","JP OctAttack"
87,67,061,"OTHER SYNTH","Oct Unison"
87,66,062,"OTHER SYNTH","Xtatic"
87,67,063,"OTHER SYNTH","Dirty Combo"
87,66,064,"OTHER SYNTH","FM’s Attack"
87,67,065,"OTHER SYNTH","Impression"
87,66,066,"OTHER SYNTH","Digi-vox Syn"
87,67,067,"OTHER SYNTH","Fairy Factor"
87,66,068,"OTHER SYNTH","Tempest"
87,67,069,"OTHER SYNTH","X-Racer"
